DNABERTBACTSTRAT,NT2PHAGESTRAT,NT2BACTSTRAT,MEGADNAPHAGESTRAT,CLASSIFIER,DNABERTPHAGESTRAT,MEGADNABACTSTRAT,F1Score1,Average
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},TfidfStrategy,MaxStrategy,0.9442245412018712,.9442
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},Tf4idfStrategy,MaxStrategy,0.946044921875,.9460
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},TruncateStrategy,Tf4idfStrategy,0.9414721723518851,.9414
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},TruncateStrategy,TfidfStrategy,0.9479531457553436,.9479
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},MaxStrategy,MaxStrategy,0.9498795180722892,.9498
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},TfidfStrategy,TruncateStrategy,0.950827594539084,.9508
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},TfidfStrategy,Tf4idfStrategy,0.9459004568405867,.9459
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},MaxStrategy,TruncateStrategy,0.9513604623163978,.9513
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},Tf4idfStrategy,TruncateStrategy,0.9482446615997104,.9482
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},TruncateStrategy,TruncateStrategy,0.9501324981932064,.9501
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},TruncateStrategy,MaxStrategy,0.9520705058553666,.9520
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},MaxStrategy,TfidfStrategy,0.9484906564446574,.9484
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},TfidfStrategy,TfidfStrategy,0.947786333012512,.9477
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},Tf4idfStrategy,Tf4idfStrategy,0.949584887498496,.9495
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},MaxStrategy,Tf4idfStrategy,0.9505261884601427,.9505
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},Tf4idfStrategy,TfidfStrategy,0.9527018895173908,.9527
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},TfidfStrategy,Tf4idfStrategy,0.9579955784819455,.9579
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},Tf4idfStrategy,TfidfStrategy,0.958819913952059,.9588
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},MaxStrategy,MaxStrategy,0.9590052936107349,.9590
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},MaxStrategy,TruncateStrategy,0.9580926631436648,.9580
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},Tf4idfStrategy,Tf4idfStrategy,0.9581132539000123,.9581
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},TruncateStrategy,Tf4idfStrategy,0.9580265095729014,.9580
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},Tf4idfStrategy,MaxStrategy,0.958563875568671,.9585
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},TruncateStrategy,MaxStrategy,0.9583486914854404,.9583
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},TfidfStrategy,MaxStrategy,0.9578882750153469,.9578
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},TfidfStrategy,TfidfStrategy,0.9577810505645556,.9577
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},TruncateStrategy,TruncateStrategy,0.9581692913385826,.9581
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},MaxStrategy,TfidfStrategy,0.9576427255985267,.9576
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},TruncateStrategy,TfidfStrategy,0.9585174275895925,.9585
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},MaxStrategy,Tf4idfStrategy,0.9566498833353801,.9566
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},TfidfStrategy,TruncateStrategy,0.9580410975759812,.9580
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},Tf4idfStrategy,TruncateStrategy,0.9584153543307087,.9584
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},TKPertStrategy,TruncateStrategy,0.9421487603305785,.9421
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},TruncateStrategy,TKPertStrategy,0.9566498833353801,.9566
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},Tf4idfStrategy,TKPertStrategy,0.9571516267648865,.9571
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},TfidfStrategy,TKPertStrategy,0.9576946658491723,.9576
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},MaxStrategy,TKPertStrategy,0.9570235756385069,.9570
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},TKPertStrategy,MaxStrategy,0.9558805753656473,.9558
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},TKPertStrategy,TfidfStrategy,0.9468994581577364,.9468
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},TfidfStrategy,TKPertStrategy,0.9458874458874459,.9458
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},TruncateStrategy,TKPertStrategy,0.94740625374386,.9474
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},TKPertStrategy,Tf4idfStrategy,0.951830443159923,.9518
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},Tf4idfStrategy,TKPertStrategy,0.9498069498069499,.9498
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},TruncateStrategy,MaxStrategy,0.9584664536741214,.9584
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},TruncateStrategy,TruncateStrategy,0.9586614173228346,.9586
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},TruncateStrategy,TfidfStrategy,0.9579089458829304,.9579
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},TruncateStrategy,Tf4idfStrategy,0.9596269480917905,.9596
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},MaxStrategy,TruncateStrategy,0.9580514208389717,.9580
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},MaxStrategy,MaxStrategy,0.9592916000491943,.9592
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},MaxStrategy,TKPertStrategy,0.9502174963750604,.9502
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},TKPertStrategy,TfidfStrategy,0.956617918151653,.9566
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},TKPertStrategy,Tf4idfStrategy,0.9553154922661429,.9553
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},TKPertStrategy,MaxStrategy,0.955976389572061,.9559
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},TKPertStrategy,TruncateStrategy,0.9560088473826492,.9560
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},MaxStrategy,TfidfStrategy,0.9580265095729014,.9580
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},MaxStrategy,Tf4idfStrategy,0.9584868582657823,.9584
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},TfidfStrategy,TruncateStrategy,0.9600196826177881,.9600
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},TruncateStrategy,TKPertStrategy,0.9568521696494239,.9568
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},TfidfStrategy,MaxStrategy,0.9594494961907103,.9594
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},TKPertStrategy,TKPertStrategy,0.9555828220858896,.9555
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},TfidfStrategy,TfidfStrategy,0.9586147611445412,.9586
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},TfidfStrategy,Tf4idfStrategy,0.9578986129863754,.9578
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},Tf4idfStrategy,TruncateStrategy,0.9587793773840284,.9587
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},MaxStrategy,TKPertStrategy,0.9592037355615631,.9592
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},TruncateStrategy,TruncateStrategy,0.9478354718791222,.9478
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},Tf4idfStrategy,MaxStrategy,0.959301610721751,.9593
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},TruncateStrategy,Tf4idfStrategy,0.9442843419788663,.9442
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},TruncateStrategy,MaxStrategy,0.9513162639740353,.9513
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},Tf4idfStrategy,TfidfStrategy,0.95885026409532,.9588
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},TruncateStrategy,TfidfStrategy,0.9523809523809523,.9523
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},Tf4idfStrategy,Tf4idfStrategy,0.9583589239651148,.9583
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},TfidfStrategy,TKPertStrategy,0.9580058939096268,.9580
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},MaxStrategy,TfidfStrategy,0.9471392282569252,.9471
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},MaxStrategy,TruncateStrategy,0.9524384355383873,.9524
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},MaxStrategy,Tf4idfStrategy,0.9464457252641689,.9464
